source,target,edge_type,edge_possibly_sensitive,source_stance,target_stance,account_id,account_type,Lang,stance,account_id_target,account_type_target,Lang_target,stance_target
294099915,34294667,retweet,False,Unknown,Unknown,,,,,,,,
56062519,25960714,retweet,False,Unknown,Unknown,,,,,,,,
1871868223,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
908876389,972651,retweet,False,Unknown,Unknown,,,,,,,,
424484966,145405917,retweet,False,Unclear,Unknown,424484966.0,Journalistic actors,en,Unclear,,,,
927204451,356955821,retweet,False,Unknown,Unknown,,,,,,,,
1152695858,63951334,retweet,False,Unknown,Unknown,,,,,,,,
4161549857,2606380581,retweet,False,Unknown,Unknown,,,,,,,,
52889278,224495471,retweet,False,Unknown,Unknown,,,,,,,,
35563862,26883683,retweet,False,Unknown,Unknown,,,,,,,,
481252734,18713552,retweet,False,Unknown,Unknown,,,,,,,,
197009397,26613480,retweet,False,Unknown,Unknown,,,,,,,,
547703571,43780887,retweet,False,Unknown,Unknown,,,,,,,,
59527288,77002320,retweet,False,Unknown,Unknown,,,,,,,,
410748554,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
356126271,117777690,retweet,False,Unknown,Unknown,,,,,,,,
22393125,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
143914733,18080108,retweet,False,Unknown,Unknown,,,,,,,,
412997247,972651,retweet,False,Unknown,Unknown,,,,,,,,
2861085923,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
18399014,400334965,retweet,False,Unknown,Unclear,,,,,400334965.0,Journalistic actors,,Unclear
58855177,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
214774788,1198481,retweet,False,Unknown,Unknown,,,,,,,,
1722028002,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
61301735,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
3364500189,18290719,retweet,False,Unknown,For,,,,,18290719.0,Business actors,en,For
1595412260,18713552,retweet,False,Unknown,Unknown,,,,,,,,
1421557908,70723029,retweet,False,Unknown,Unknown,,,,,,,,
856059444,34294667,retweet,False,Unknown,Unknown,,,,,,,,
1397048119,25960714,retweet,False,Unknown,Unknown,,,,,,,,
178368766,1230250003,retweet,False,Unknown,Unknown,,,,,,,,
1411284846,149283816,retweet,False,Unknown,Unknown,,,,,,,,
630321437,71280219,retweet,False,Unknown,Unknown,,,,,,,,
2925725259,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2208889500,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
408104228,15399434,retweet,False,Unknown,Unknown,,,,,,,,
20550951,117777690,retweet,False,Unknown,Unknown,,,,,,,,
3020232633,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
2766067546,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
404609800,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
994594957,123006717,retweet,False,Unknown,Unknown,,,,,,,,
536232040,10423402,retweet,False,Unknown,Unknown,,,,,,,,
547703571,43780887,retweet,False,Unknown,Unknown,,,,,,,,
2910840034,117777690,retweet,False,Unknown,Unknown,,,,,,,,
1572870319,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
334841238,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
536232040,10423402,retweet,False,Unknown,Unknown,,,,,,,,
1672977318,16544818,retweet,False,Unknown,Unclear,,,,,16544818.0,Advocacy actors,en,Unclear
208213467,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
549688383,117777690,retweet,False,Unknown,Unknown,,,,,,,,
3408892947,117777690,retweet,False,Unknown,Unknown,,,,,,,,
1410255535,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
2274351800,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
392782225,44633656,retweet,False,Unknown,Unknown,,,,,,,,
38342685,295651193,retweet,False,Unknown,Unknown,,,,,,,,
3163334012,90432924,retweet,False,Unknown,Unknown,,,,,,,,
2361387547,386424543,retweet,False,Unknown,Unknown,,,,,,,,
15373951,44633656,retweet,False,Unknown,Unknown,,,,,,,,
3221759941,1198481,retweet,False,Unknown,Unknown,,,,,,,,
1182675871,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
585345291,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
432064754,117777690,retweet,False,Unknown,Unknown,,,,,,,,
138597964,117777690,retweet,False,Unknown,Unknown,,,,,,,,
98414601,610076827,retweet,False,Unknown,Unknown,,,,,,,,
92382327,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
825907650,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
63512448,118221824,retweet,False,Unknown,Unknown,,,,,,,,
55751723,61457992,retweet,False,Unknown,Unknown,,,,,,,,
3227715542,16548855,retweet,False,Unknown,Unknown,,,,,,,,
1923256100,117777690,retweet,False,Unknown,Unknown,,,,,,,,
55751723,154435961,retweet,False,Unknown,Unknown,,,,,,,,
58168949,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
581336127,117777690,retweet,False,Unknown,Unknown,,,,,,,,
320954770,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2152584140,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1857302460,73971750,retweet,False,Unknown,Unknown,,,,,,,,
329501500,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
505334206,47399805,retweet,False,Unknown,Unknown,,,,,,,,
52939367,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
576647451,47399805,retweet,False,Unknown,Unknown,,,,,,,,
16343574,224495471,retweet,False,Unknown,Unknown,,,,,,,,
2173608987,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
16668354,130509788,retweet,False,Unknown,Unknown,,,,,,,,
421397962,18713552,retweet,False,Unknown,Unknown,,,,,,,,
531818490,357050985,retweet,False,Unknown,Unknown,,,,,,,,
58562455,339754094,retweet,False,Unknown,For,,,,,339754094.0,Advocacy actors,en,For
81494110,25960714,retweet,False,Unknown,Unknown,,,,,,,,
36826883,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3777516913,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
763699,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2241129676,21150492,retweet,False,Unknown,Against,,,,,21150492.0,Private individuals,en,Against
561612546,12021062,retweet,False,Unknown,Unknown,,,,,,,,
54611965,21221064,retweet,False,Unknown,Unknown,,,,,,,,
15732735,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1152012762,34294667,retweet,False,Unknown,Unknown,,,,,,,,
114523,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
264478693,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2174872476,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2911684443,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
19547938,117777690,retweet,False,Unknown,Unknown,,,,,,,,
561612546,12021062,retweet,False,Unknown,Unknown,,,,,,,,
2916207454,867351037,retweet,False,Unknown,Unclear,,,,,867351037.0,Political actors,en,Unclear
2809360564,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
135123999,593457068,retweet,False,Unknown,Unknown,,,,,,,,
108711275,142282697,retweet,False,Unknown,Unknown,,,,,,,,
3158014711,123006717,retweet,False,Unknown,Unknown,,,,,,,,
470492384,18713552,retweet,False,Unknown,Unknown,,,,,,,,
35563862,16544818,retweet,False,Unknown,Unclear,,,,,16544818.0,Advocacy actors,en,Unclear
32150215,19976004,retweet,False,Unknown,Unknown,,,,,,,,
1056701298,1198481,retweet,False,Unknown,Unknown,,,,,,,,
17497509,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3237229994,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
858907026,435704007,retweet,False,Unknown,Unknown,,,,,,,,
456230845,26613480,retweet,False,Unknown,Unknown,,,,,,,,
2431369694,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
433332968,117777690,retweet,False,Unknown,Unknown,,,,,,,,
336815701,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1667718367,2975377306,retweet,False,Unknown,Unknown,,,,,,,,
707646062,21150492,retweet,False,Unknown,Against,,,,,21150492.0,Private individuals,en,Against
2444448800,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
321902812,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
117778128,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
4161417203,2606380581,retweet,False,Unknown,Unknown,,,,,,,,
53642005,47399805,retweet,False,Unknown,Unknown,,,,,,,,
216829482,184385983,retweet,False,Unknown,Unknown,,,,,,,,
13864582,82355306,retweet,False,Unknown,For,,,,,82355306.0,Advocacy actors,en,For
16389849,972651,retweet,False,Unknown,Unknown,,,,,,,,
37477875,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
276943235,15631238,retweet,False,Unknown,Unknown,,,,,,,,
130121173,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
38377374,437833966,retweet,False,Unknown,Unknown,,,,,,,,
16173751,413819783,retweet,False,Unknown,Unknown,,,,,,,,
260879873,117777690,retweet,False,Unknown,Unknown,,,,,,,,
296651920,35977487,retweet,False,Unknown,Unknown,,,,,,,,
49598131,117777690,retweet,False,Unknown,Unknown,,,,,,,,
16173751,413819783,retweet,False,Unknown,Unknown,,,,,,,,
90657826,435704007,retweet,False,Unknown,Unknown,,,,,,,,
277006364,44633656,retweet,False,Unknown,Unknown,,,,,,,,
542224019,139328853,retweet,False,Unknown,Unknown,,,,,,,,
973519658,999771618,retweet,False,Unknown,Unknown,,,,,,,,
16173751,413819783,retweet,False,Unknown,Unknown,,,,,,,,
27204836,117777690,retweet,False,Unknown,Unknown,,,,,,,,
388731865,21221064,retweet,False,Unknown,Unknown,,,,,,,,
22072525,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
17111029,63951334,retweet,False,Unknown,Unknown,,,,,,,,
123219953,19976004,retweet,False,Unknown,Unknown,,,,,,,,
152611798,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
12392442,44633656,retweet,False,Unknown,Unknown,,,,,,,,
16173751,413819783,retweet,False,Unknown,Unknown,,,,,,,,
74686950,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
355360909,32940416,retweet,False,Unknown,Unknown,,,,,,,,
92334368,18713552,retweet,False,Unknown,Unknown,,,,,,,,
418553981,117777690,retweet,False,Unknown,Unknown,,,,,,,,
1401807200,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
510592186,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
784686613,1198481,retweet,False,Unknown,Unknown,,,,,,,,
204269058,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3011219540,139328853,retweet,False,Unknown,Unknown,,,,,,,,
16071980,115099953,retweet,False,Unknown,Unclear,,,,,115099953.0,Political actors,en,Unclear
101658241,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
56090634,117777690,retweet,False,Unknown,Unknown,,,,,,,,
74686950,117777690,retweet,False,Unknown,Unknown,,,,,,,,
361246307,49081359,retweet,False,Unknown,Unknown,,,,,,,,
107603254,156964697,retweet,False,Unknown,Unknown,,,,,,,,
92227146,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1388956471,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2995797434,224495471,retweet,False,Unknown,Unknown,,,,,,,,
116535298,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
877042764,25960714,retweet,False,Unknown,Unknown,,,,,,,,
3144631044,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2614011846,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
184246714,435704007,retweet,False,Unknown,Unknown,,,,,,,,
620007630,117777690,retweet,False,Unknown,Unknown,,,,,,,,
92917924,26613480,retweet,False,Unknown,Unknown,,,,,,,,
299928691,380648579,retweet,False,Unknown,Unknown,,,,,,,,
200039608,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1680754374,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
140934227,117777690,retweet,False,Unknown,Unknown,,,,,,,,
4210403806,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
396833758,15088481,retweet,False,Unknown,For,,,,,15088481.0,Advocacy actors,en,For
113269837,34294667,retweet,False,Unknown,Unknown,,,,,,,,
221289331,383435496,retweet,False,Unknown,Unknown,,,,,,,,
61123963,456230845,retweet,False,Unknown,Unknown,,,,,,,,
2665761745,184385983,retweet,False,Unknown,Unknown,,,,,,,,
48905211,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
159157917,117777690,retweet,False,Unknown,Unknown,,,,,,,,
93895098,117777690,retweet,False,Unknown,Unknown,,,,,,,,
592822604,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
25241182,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
250298121,809012353,retweet,False,Unknown,Unclear,,,,,809012353.0,Business actors,en,Unclear
118477463,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
74121500,117777690,retweet,False,Unknown,Unknown,,,,,,,,
594031100,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
66881027,117777690,retweet,False,Unknown,Unknown,,,,,,,,
948708523,1198481,retweet,False,Unknown,Unknown,,,,,,,,
320038181,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
242492826,2601971154,retweet,False,Unknown,Unknown,,,,,,,,
3305537142,25765905,retweet,False,Unknown,Unknown,,,,,,,,
834852715,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
124516100,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
416950760,123006717,retweet,False,Unknown,Unknown,,,,,,,,
1296939096,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2679973490,338985020,retweet,False,Unknown,Unclear,,,,,338985020.0,Journalistic actors,fr,Unclear
188500479,117777690,retweet,False,Unknown,Unknown,,,,,,,,
514584362,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2616205993,132343367,retweet,False,Unknown,Unknown,,,,,,,,
55522203,85537786,retweet,False,Unknown,Unknown,,,,,,,,
4134362673,4105032803,retweet,False,Unknown,Unknown,,,,,,,,
3820154405,1198481,retweet,False,Unknown,Unknown,,,,,,,,
385798178,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2770462864,117777690,retweet,False,Unknown,Unknown,,,,,,,,
264467584,77002320,retweet,False,Unknown,Unknown,,,,,,,,
43589382,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
14599306,1198481,retweet,False,Unknown,Unknown,,,,,,,,
48002909,854996684,retweet,False,Unknown,Unknown,,,,,,,,
355360909,374126476,retweet,False,Unknown,Unknown,,,,,,,,
215732375,131079801,retweet,False,Unknown,Unclear,,,,,131079801.0,Journalistic actors,en,Unclear
153132339,867351037,retweet,False,Unknown,Unclear,,,,,867351037.0,Political actors,en,Unclear
3853851922,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2984614877,400334965,retweet,False,Unknown,Unclear,,,,,400334965.0,Journalistic actors,,Unclear
61301735,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
750654066,123006717,retweet,False,Unknown,Unknown,,,,,,,,
1136651300,117777690,retweet,False,Unknown,Unknown,,,,,,,,
148006202,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2346818966,34294667,retweet,False,Unknown,Unknown,,,,,,,,
2511680137,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
969974792,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
271269713,435704007,retweet,False,Unknown,Unknown,,,,,,,,
82350646,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
469053875,176644153,retweet,False,Unknown,Unknown,,,,,,,,
974756228,34294667,retweet,False,Unknown,Unknown,,,,,,,,
553259396,25960714,retweet,False,Unknown,Unknown,,,,,,,,
4537520718,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
189663569,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
4162072691,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
30441142,251463542,retweet,False,Unknown,Unknown,,,,,,,,
110476901,117777690,retweet,False,Unknown,Unknown,,,,,,,,
1275433842,34294667,retweet,False,Unknown,Unknown,,,,,,,,
287266190,299834333,retweet,False,Unknown,Unknown,,,,,,,,
371304661,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1253212004,972651,retweet,False,Unknown,Unknown,,,,,,,,
198607200,117777690,retweet,False,Unknown,Unknown,,,,,,,,
219994043,117777690,retweet,False,Unknown,Unknown,,,,,,,,
282938129,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
14462567,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1372781012,38342685,retweet,False,Unknown,Unknown,,,,,,,,
380375786,380648579,retweet,False,Unknown,Unknown,,,,,,,,
203954978,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
380516637,576102550,retweet,False,Unknown,Unknown,,,,,,,,
473830030,38342685,retweet,False,Unknown,Unknown,,,,,,,,
422306765,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
81390381,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2946837395,117777690,retweet,False,Unknown,Unknown,,,,,,,,
379913675,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
131596677,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
15821242,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2835004330,852269288,retweet,False,Unknown,Unknown,,,,,,,,
2223225884,117777690,retweet,False,Unknown,Unknown,,,,,,,,
253751462,47399805,retweet,False,Unknown,Unknown,,,,,,,,
183714901,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3304749960,25765905,retweet,False,Unknown,Unknown,,,,,,,,
3120970901,19976004,retweet,False,Unknown,Unknown,,,,,,,,
4145787994,4105032803,retweet,False,Unknown,Unknown,,,,,,,,
419454379,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2222200111,1882241653,retweet,False,Unknown,Unknown,,,,,,,,
1493791908,1198481,retweet,False,Unknown,Unknown,,,,,,,,
250298121,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
310616661,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
29836529,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
10474822,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
299716390,19822406,retweet,False,Unknown,Unknown,,,,,,,,
273230224,131079801,retweet,False,Unknown,Unclear,,,,,131079801.0,Journalistic actors,en,Unclear
257399903,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
22232322,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3016727058,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
13893582,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
130634396,435704007,retweet,False,Unknown,Unknown,,,,,,,,
249634320,117777690,retweet,False,Unknown,Unknown,,,,,,,,
1136651300,536924792,retweet,False,Unknown,Unknown,,,,,,,,
2590109837,38342685,retweet,False,Unknown,Unknown,,,,,,,,
220078341,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
273230224,131079801,retweet,False,Unknown,Unclear,,,,,131079801.0,Journalistic actors,en,Unclear
404609800,426650533,retweet,False,Unknown,Unknown,,,,,,,,
436231201,380648579,retweet,False,Unknown,Unknown,,,,,,,,
184730018,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
52466986,852269288,retweet,False,Unknown,Unknown,,,,,,,,
2889742755,117777690,retweet,False,Unknown,Unknown,,,,,,,,
332501614,117777690,retweet,False,Unknown,Unknown,,,,,,,,
187991748,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
156964697,142282697,retweet,False,Unknown,Unknown,,,,,,,,
208851420,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
14132290,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
626069657,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
48664441,576102550,retweet,False,Unknown,Unknown,,,,,,,,
1934017375,32940416,retweet,False,Unknown,Unknown,,,,,,,,
1319057714,117777690,retweet,False,Unknown,Unknown,,,,,,,,
350282359,117777690,retweet,False,Unknown,Unknown,,,,,,,,
295961054,447432073,retweet,False,Unknown,Unknown,,,,,,,,
2984614877,786625296,retweet,False,Unknown,Unclear,,,,,786625296.0,Journalistic actors,fr,Unclear
3143901231,109328493,retweet,False,Unknown,Unknown,,,,,,,,
492904449,299834333,retweet,False,Unknown,Unknown,,,,,,,,
459600659,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2438346205,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
279176310,117777690,retweet,False,Unknown,Unknown,,,,,,,,
44865224,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1442557260,35977487,retweet,False,Unknown,Unknown,,,,,,,,
3081494547,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2360361806,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1938487315,117777690,retweet,False,Unknown,Unknown,,,,,,,,
183109416,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
637111308,117777690,retweet,False,Unknown,Unknown,,,,,,,,
2169270810,235605750,retweet,False,Unknown,Unknown,,,,,,,,
314641368,117777690,retweet,False,Unknown,Unknown,,,,,,,,
125751625,117777690,retweet,False,Unknown,Unknown,,,,,,,,
243180729,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
951457394,64759929,retweet,False,Unknown,Unknown,,,,,,,,
1394638400,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
425580734,123006717,retweet,False,Unknown,Unknown,,,,,,,,
889948998,117777690,retweet,False,Unknown,Unknown,,,,,,,,
21478179,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
120208136,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1421557908,273918196,retweet,False,Unknown,Unknown,,,,,,,,
1703090605,72301696,retweet,False,Unknown,Unclear,,,,,72301696.0,Political actors,es,Unclear
3332910173,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2723172332,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
244721603,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
381314581,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
45666147,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2851993590,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2440995092,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
286568030,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2523059760,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
14719297,176644153,retweet,False,Unknown,Unknown,,,,,,,,
14245757,400334965,retweet,False,Unknown,Unclear,,,,,400334965.0,Journalistic actors,,Unclear
70965153,417850688,retweet,False,Unknown,Unknown,,,,,,,,
291355192,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
159982813,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1411436562,14559745,retweet,False,Unknown,For,,,,,14559745.0,Advocacy actors,en,For
3364922956,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2565733667,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1411436562,202313343,retweet,False,Unknown,For,,,,,202313343.0,Advocacy actors,en,For
133917262,35977487,retweet,False,Unknown,Unknown,,,,,,,,
15415008,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
15651748,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
515206505,972651,retweet,False,Unknown,Unknown,,,,,,,,
405112625,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2680015243,123006717,retweet,False,Unknown,Unknown,,,,,,,,
116302305,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
2597976545,1381992661,retweet,False,Unknown,Unknown,,,,,,,,
91646458,6763102,retweet,False,Unknown,Unknown,,,,,,,,
14541696,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
97518320,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
177443619,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
175113050,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2156814806,133954572,retweet,False,Unknown,Unknown,,,,,,,,
560580769,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
575622500,142282697,retweet,False,Unknown,Unknown,,,,,,,,
72775273,338985020,retweet,False,Unknown,Unclear,,,,,338985020.0,Journalistic actors,fr,Unclear
581578014,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2719602705,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
377107762,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
23365521,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
169299463,972651,retweet,False,Unknown,Unknown,,,,,,,,
315426674,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
20336618,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3400992173,109944769,retweet,False,Unknown,Unknown,,,,,,,,
360225089,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
16173751,38146999,retweet,False,Unknown,For,,,,,38146999.0,Political actors,en,For
3881040922,4105032803,retweet,False,Unknown,Unknown,,,,,,,,
65449906,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
477752418,26883683,retweet,False,Unknown,Unknown,,,,,,,,
1188404486,485569909,retweet,False,Unknown,Unknown,,,,,,,,
3447895333,487118986,retweet,False,Unknown,Unknown,,,,,,,,
2883345602,435028948,retweet,False,Unknown,Unknown,,,,,,,,
42551790,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
123219953,51219002,retweet,False,Unknown,Unknown,,,,,,,,
427391480,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
45338230,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
20809253,2254098355,retweet,False,Unknown,Unknown,,,,,,,,
17872080,25960714,retweet,False,Unknown,Unknown,,,,,,,,
2906011007,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
59916705,71280219,retweet,False,Unknown,Unknown,,,,,,,,
16844805,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
3079347964,133954572,retweet,False,Unknown,Unknown,,,,,,,,
14574055,1481054280,retweet,False,Unknown,Unknown,,,,,,,,
57629583,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
156705052,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
50896006,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2942313827,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
27465015,142282697,retweet,False,Unknown,Unknown,,,,,,,,
807643765,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
383614406,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
554504766,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
41297855,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
354012408,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
1187476992,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
2235783664,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
48136876,338985020,retweet,False,Unknown,Unclear,,,,,338985020.0,Journalistic actors,fr,Unclear
81660563,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
16029441,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
294217733,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
390380387,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
5437892,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
518543127,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
95815583,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
19044987,972651,retweet,False,Unknown,Unknown,,,,,,,,
72396921,35977487,retweet,False,Unknown,Unknown,,,,,,,,
1449711853,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
4402951932,1636590253,retweet,False,Unknown,Unknown,,,,,,,,
