tweet_id,author_id,date,media_id
675819372062097408,2737015671,2015-12-12,3_675815838146949120
675819370304569344,124440646,2015-12-12,3_675753438765056000
675819354018209792,1634752879,2015-12-12,3_675798584311222274
675819332614639617,3221632563,2015-12-12,3_675598385227919360
675819326939754496,400334965,2015-12-12,3_675819326260117504
675819324435755009,557693130,2015-12-12,3_675809992805584896
675819291476815873,164131639,2015-12-12,3_675750562487472128
675819254621462528,1433456161,2015-12-12,3_663785814976020480
675819237638864902,2938925014,2015-12-12,3_675745192817917952
675819232140111873,1104939096,2015-12-12,3_675747571751632896
675819227526336512,2985586871,2015-12-12,3_675775268418674688
675819216730251264,74508903,2015-12-12,3_675819171565977600
675819214729424897,343148096,2015-12-12,3_675744826000859136
675819200326139904,909351578,2015-12-12,3_675756444780797956
675819200326139904,909351578,2015-12-12,3_675756447775330304
675819199676162048,401687825,2015-12-12,3_675753438765056000
675819198858285062,1360838234,2015-12-12,3_675764439904223232
675819182013960192,15692923,2015-12-12,3_675819114728972288
675819173403041793,15719988,2015-12-12,3_675815838146949120
675819168546095104,727865330,2015-12-12,3_675658018885902336
675819131103346688,973085700,2015-12-12,3_675818493669838848
675819103106564096,440413534,2015-12-12,3_675598385227919360
675819102687109120,4165846455,2015-12-12,3_675818493669838848
675819091127615490,819057979,2015-12-12,3_675745192817917952
675819011788156928,1360838234,2015-12-12,3_675745682129555460
675819006964707329,342130924,2015-12-12,3_675804934168698881
675818998676783104,2867467161,2015-12-12,3_675784301062045696
675818982742605824,303437351,2015-12-12,3_675750562487472128
675818971694833665,21704370,2015-12-12,3_675770699550695424
675818966833635328,2867467161,2015-12-12,3_675772955473874944
675818957387993088,317070697,2015-12-12,3_675813573877198849
675818942343069696,1360838234,2015-12-12,3_675658018885902336
675818941126701056,2371706160,2015-12-12,3_675751000737759232
675818916845760512,96541326,2015-12-12,3_675745682129555460
675818906460778496,535675339,2015-12-12,3_675699513353502720
675818901607944193,446739981,2015-12-12,3_675750562487472128
675818885887762432,576316808,2015-12-12,3_675806759966121984
675818876857221120,2893085292,2015-12-12,3_675745192817917952
675818861942472704,17055997,2015-12-12,3_675808179792584704
675818858180120576,16231261,2015-12-12,3_675812640342585344
675818854677929984,821533278,2015-12-12,3_675744611286020096
675818830782967814,3631730303,2015-12-12,3_675684501599731712
675818826064244737,2523573702,2015-12-12,3_675745682129555460
675818823665061888,408104228,2015-12-12,3_675818493669838848
675818821731655681,133659160,2015-12-12,3_675770699550695424
675818813019979776,589201577,2015-12-12,3_675818493669838848
675818811644231680,17081607,2015-12-12,3_675800800959053824
675818808515436544,2584537727,2015-12-12,3_675758115942498304
675818807424864256,604855038,2015-12-12,3_675811516411682817
675818800269418496,574614616,2015-12-12,3_675813573877198849
675818789485854721,2347583485,2015-12-12,3_675655200556892160
675818736583053318,3346059785,2015-12-12,3_675656303059050496
675818734204784641,4317165321,2015-12-12,3_675744611286020096
675818711576612864,2347583485,2015-12-12,3_675744611286020096
675818687782363136,390174956,2015-12-12,3_675747565338521600
675818680618508290,216032810,2015-12-12,3_675818493669838848
675818666819198980,2347583485,2015-12-12,3_675747571751632896
675818661546991620,9380712,2015-12-12,3_675770699550695424
675818658858450946,1402198868,2015-12-12,3_675806759966121984
675818656081817605,462977319,2015-12-12,3_675798518896836608
675818652902510593,1628288611,2015-12-12,3_675736141744594944
675818648578080772,343148096,2015-12-12,3_675758115942498304
675818641129123841,2347583485,2015-12-12,3_675750562487472128
675818639820496897,16922486,2015-12-12,3_675749717410713600
675818639501754370,382900213,2015-12-12,3_675818493669838848
675818634166403072,253147434,2015-12-12,3_675770699550695424
675818623559213056,721173996,2015-12-12,3_675745682129555460
675818620044333056,533390479,2015-12-12,3_675655200556892160
675818610863054848,1910564407,2015-12-12,3_675758115942498304
675818606425464832,33445492,2015-12-12,3_675818493669838848
675818603652976640,2804510118,2015-12-12,3_675750562487472128
675818598351413249,1386561144,2015-12-12,3_675756444780797956
675818598351413249,1386561144,2015-12-12,3_675756447775330304
675818595213971457,339433442,2015-12-12,3_675777917654310912
675818576314507264,82313419,2015-12-12,3_675775268418674688
675818570195083267,769046761,2015-12-12,3_675815160175534082
675818569980968960,3839642594,2015-12-12,3_675457632191324160
675818496396238848,264451340,2015-12-12,3_674310234110861312
675818496375324672,215477010,2015-12-12,3_675770699550695424
675818495326748672,38146999,2015-12-12,3_675818493669838848
675818483200991232,535675339,2015-12-12,3_675707757669040128
675818480705265664,1342417356,2015-12-12,3_675759488117248000
675818465207443457,215477010,2015-12-12,3_675777917654310912
675818464422920192,2790572710,2015-12-12,3_675818464242569216
675818455900254209,2871400947,2015-12-12,3_675775268418674688
675818439571849216,4397274405,2015-12-12,3_675813573877198849
675818434542768128,3179103314,2015-12-12,3_675752129194258433
675818425575415808,215477010,2015-12-12,3_675804934168698881
675818425130885124,72920393,2015-12-12,3_675750562487472128
675818420579864576,33434183,2015-12-12,3_675804934168698881
675818413198065664,3248357998,2015-12-12,3_675811985703981056
675818404503298048,535675339,2015-12-12,3_675710152545345536
675818377684918272,16797043,2015-12-12,3_675750562487472128
675818341798453252,23948464,2015-12-12,3_675809229681401856
675818336974938114,2228520805,2015-12-12,3_675745192817917952
675818308650815488,574440562,2015-12-12,3_675815106983428096
675818292473421825,300525742,2015-12-12,3_675636907993374720
675818269429792768,3322182158,2015-12-12,3_675744611286020096
675818234197708800,1433527357,2015-12-12,3_675813573877198849
675818214173970433,3034392770,2015-12-12,3_675814220085207040
675818210286026752,3431441542,2015-12-12,3_675815326743789569
675818200580362240,523785035,2015-12-12,3_675813573877198849
675818193005453312,477127167,2015-12-12,3_675786062682193921
675818156326260736,391998235,2015-12-12,3_675754253672124420
675818150148067328,2830427282,2015-12-12,3_675768654185832449
675818118275571712,91305834,2015-12-12,3_675770699550695424
675818097425711105,619706069,2015-12-12,3_675753438765056000
675818094821027841,65583832,2015-12-12,3_675809229681401856
675818082963591168,121241201,2015-12-12,3_675804934168698881
675817985278271488,1402198868,2015-12-12,3_675809992805584896
675817977464270848,153218852,2015-12-12,3_672859400135049216
675817954924081152,3179103314,2015-12-12,3_675779383571947521
675817952344698880,49678509,2015-12-12,3_675815106882707458
675817949345771520,160319720,2015-12-12,3_675813573877198849
675817939107454976,115099953,2015-12-12,3_675817938432208896
675817897646624768,2652285931,2015-12-12,3_675749717410713600
675817859747061760,3006392661,2015-12-12,3_675771876791062529
675817841988378624,2166228729,2015-12-12,3_675813573877198849
675817767568809985,3815440839,2015-12-12,3_675812694524485633
675817739030786049,90319045,2015-12-12,3_675723699862036481
675817714640953345,3131592839,2015-12-12,3_675744632974741510
675817708953444352,3685351037,2015-12-12,3_675815838146949120
675817708601090048,3123714704,2015-12-12,3_675753438765056000
675817696789950464,2885452702,2015-12-12,3_675817688137113600
675817684643262469,1510520454,2015-12-12,3_675769675989581824
675817684643262469,1510520454,2015-12-12,3_675769676190908416
675817665378852866,160319720,2015-12-12,3_675811985703981056
675817637197291520,17860457,2015-12-12,3_675770699550695424
675817623557414912,2960660441,2015-12-12,3_675696723503673344
675817623557414912,2960660441,2015-12-12,3_675696723491086336
675817623557414912,2960660441,2015-12-12,3_675696723495260161
675817623557414912,2960660441,2015-12-12,3_675696723499462656
675817611704299520,15088481,2015-12-12,3_675817610588590080
675817576409268224,628475111,2015-12-12,3_675817477776023553
675817571606769664,574440562,2015-12-12,3_675773532001931266
675817557685837824,79981008,2015-12-12,3_675753438765056000
675817554405892097,498880086,2015-12-12,3_675815838146949120
675817541567160320,1475334474,2015-12-12,3_675736141744594944
675817528946397184,123461458,2015-12-12,3_675744611286020096
675817498416160769,74508903,2015-12-12,3_675817477776023553
675817488354033664,800420600,2015-12-12,3_675753438765056000
675817484172304384,208233956,2015-12-12,3_675812640342585344
675817475913682944,531331719,2015-12-12,3_675747565338521600
675817463913816064,156959590,2015-12-12,3_675745682129555460
675817434717229060,3331704239,2015-12-12,3_675804934168698881
675817362248105984,4332050602,2015-12-12,3_675817360578715652
675817321630294016,3447895333,2015-12-12,3_675815838146949120
675817314982354944,445743426,2015-12-12,3_675777917654310912
675817305104711680,327994582,2015-12-12,3_675770699550695424
675817302873493509,1854254587,2015-12-12,3_675745192817917952
675817283332231169,2347583485,2015-12-12,3_675777917654310912
675817255553261568,3581851338,2015-12-12,3_675638864170639360
675817249777852417,40477520,2015-12-12,3_675075008172019712
675817217737564160,210210204,2015-12-12,3_675804934168698881
675817191250505728,1402198868,2015-12-12,3_675813573877198849
675817181733613569,193013179,2015-12-12,3_675723699862036481
675817170698375168,479722870,2015-12-12,3_675775268418674688
675817170576785408,136822673,2015-12-12,3_675787432915152898
675817167812739072,215669569,2015-12-12,3_675751603228516352
675817156504891392,2230552924,2015-12-12,3_675747571751632896
675817153212375041,520597706,2015-12-12,3_675673590184939520
675817147273240576,565623639,2015-12-12,3_675750562487472128
675817141980000256,113497644,2015-12-12,3_675745486842671104
675817120370966530,2396722676,2015-12-12,3_675815838146949120
675817095653777408,25875393,2015-12-12,3_675748710089940992
675817090759180288,1402198868,2015-12-12,3_675812640342585344
675817088934543360,1315921093,2015-12-12,3_675809229681401856
675817063156465664,162862124,2015-12-12,3_675773532001931266
675817029329293312,556331089,2015-12-12,3_675770699550695424
675817023864250369,34533731,2015-12-12,3_675813573877198849
675817018164056064,399020620,2015-12-12,3_675750562487472128
675817006017339392,399020620,2015-12-12,3_675750562487472128
675816999084249088,1402198868,2015-12-12,3_675811985703981056
675816998480297985,20775032,2015-12-12,3_675764794633396224
675816977831559168,2344022562,2015-12-12,3_675816977722556416
675816977831559168,2344022562,2015-12-12,3_675814928729509889
675816967127900161,2256962239,2015-12-12,3_675816939659386880
675816953383133184,409828435,2015-12-12,3_675750834874032128
675816950409371649,3640478177,2015-12-12,3_675744841221939200
675816947737616386,138466739,2015-12-12,3_675753438765056000
675816946122780672,1920277440,2015-12-12,3_675747571751632896
675816944482844673,3006198868,2015-12-12,3_675749512170762240
675816940607299585,449895748,2015-12-12,3_675753438765056000
675816931920867328,409828435,2015-12-12,3_675749573168640000
675816890489532416,83115185,2015-12-12,3_675770699550695424
675816889017311232,390082746,2015-12-12,3_675745486842671104
675816862534541312,40641991,2015-12-12,3_675777917654310912
675816861234262016,42226534,2015-12-12,3_675769675989581824
675816861234262016,42226534,2015-12-12,3_675769676190908416
675816860420546562,36168850,2015-12-12,3_675815838146949120
675816857639723009,314518562,2015-12-12,3_675745557932064768
675816851935330304,630332432,2015-12-12,3_675770699550695424
675816843274231808,380285415,2015-12-12,3_675770699550695424
675816837007937537,119366875,2015-12-12,3_675813573877198849
675816823074529282,549545916,2015-12-12,3_675806759966121984
675816816766287873,191463695,2015-12-12,3_675804934168698881
675816814836736001,3110031985,2015-12-12,3_675770699550695424
675816798680387584,1123388156,2015-12-12,3_675813573877198849
675816762433228800,23128066,2015-12-12,3_675770699550695424
675816709740187649,2762343611,2015-12-12,3_675747880041381888
675816682644901888,239671110,2015-12-12,3_675815838146949120
675816677016227840,347808246,2015-12-12,3_675814747950968832
675816659505045505,212069881,2015-12-12,3_675812640342585344
675816611488636928,2151353022,2015-12-12,3_675769907397722112
675816610922385408,374055885,2015-12-12,3_675775268418674688
675816603519483908,2176308573,2015-12-12,3_675607227789656064
675816580140412932,212069881,2015-12-12,3_675813573877198849
675816566936772608,2584537727,2015-12-12,3_675750562487472128
675816560854986752,557693130,2015-12-12,3_675811985703981056
675816560091668481,1023687926,2015-12-12,3_675744180447105024
675816539778584576,1403080069,2015-12-12,3_675815326743789569
675816522670018560,24290265,2015-12-12,3_675816521742946304
675816520920997888,2165593344,2015-12-12,3_675744826000859136
675816520174452740,3362092690,2015-12-12,3_675744611286020096
675816518807064577,83707445,2015-12-12,3_675753438765056000
675816517284532224,2303309358,2015-12-12,3_675806637572026368
675816508778508288,979131853,2015-12-12,3_675744826000859136
675816484036288513,470202885,2015-12-12,3_675813573877198849
675816471214333954,81552360,2015-12-12,3_675744611286020096
675816469435936768,3910089737,2015-12-12,3_675813573877198849
675816453719769090,298139855,2015-12-12,3_675753438765056000
675816453497561090,301655015,2015-12-12,3_675816448443473920
675816436728782848,1129254853,2015-12-12,3_675774517906681856
675816435378188288,3635589981,2015-12-12,3_675757087343951873
675816429179043840,391998235,2015-12-12,3_675806759966121984
675816425383190532,446374830,2015-12-12,3_675811985703981056
675816418391101440,426608634,2015-12-12,3_675745682129555460
675816365970837508,166189600,2015-12-12,3_675813573877198849
675816364297297920,166189600,2015-12-12,3_675812640342585344
675816352804954113,35251645,2015-12-12,3_675744611286020096
675816350049259520,101766616,2015-12-12,3_675744826000859136
675816346148429827,415238818,2015-12-12,3_675753438765056000
675816339773124609,21473943,2015-12-12,3_675750834874032128
675816289378639873,2777133062,2015-12-12,3_675758905490874370
675816286203588608,1420706425,2015-12-12,3_675806759966121984
675816284211306496,2780382855,2015-12-12,3_675638864170639360
675816281132670976,248512451,2015-12-12,3_675766473269186560
675816233418293248,855518419,2015-12-12,3_675559270574764033
675816233309233152,36158425,2015-12-12,3_675769345453236224
675816225239392256,2762343611,2015-12-12,3_675696723503673344
675816225239392256,2762343611,2015-12-12,3_675696723491086336
675816225239392256,2762343611,2015-12-12,3_675696723495260161
675816225239392256,2762343611,2015-12-12,3_675696723499462656
675816216750084096,201387191,2015-12-12,3_675773532001931266
675816201927467008,1332660325,2015-12-12,3_675815106983428096
675816196382572545,2683961214,2015-12-12,3_675749512170762240
675816178720358400,3334500215,2015-12-12,3_675766473269186560
675816169870368768,262871846,2015-12-12,3_675813584979501056
675816168087797760,18399014,2015-12-12,3_675786062682193921
675816135204339712,611765843,2015-12-12,3_675745682129555460
675816133430272003,400032084,2015-12-12,3_675771522628370432
675816120390057984,167520724,2015-12-12,3_675815838146949120
675816112836108290,1380284184,2015-12-12,3_675815838146949120
675816110848110592,277006364,2015-12-12,3_675681538550472704
675816095861837824,2981086600,2015-12-12,3_675804934168698881
675816087204798465,1926694651,2015-12-12,3_675753438765056000
675816087171280897,18399014,2015-12-12,3_675814928729509889
675816078635884544,984556201,2015-12-12,3_675770699550695424
675816057974616066,118962285,2015-12-12,3_675075008172019712
675816055110049792,262871846,2015-12-12,3_675813573877198849
675816053772066816,2527049646,2015-12-12,3_675760566087131136
675816049732919296,53345856,2015-12-12,3_675744826000859136
675816030544003072,1421557908,2015-12-12,3_675809992805584896
675816030422376448,2573589540,2015-12-12,3_675813573877198849
675816027905765376,2910572801,2015-12-12,3_675806759966121984
675816023195521024,2573589540,2015-12-12,3_675812640342585344
675816016199483392,4001515252,2015-12-12,3_675744611286020096
675816011933868032,2288616594,2015-12-12,3_675745682129555460
675816003843072000,18737585,2015-12-12,3_675775268418674688
675815975996932098,330549193,2015-12-12,3_675750562487472128
675815972817805312,2394401856,2015-12-12,3_675815838146949120
675815968438784000,270437243,2015-12-12,3_675770699550695424
675815967566536704,134923734,2015-12-12,3_675753438765056000
675815959391793153,232229359,2015-12-12,3_675815838146949120
675815956661317633,72454254,2015-12-12,3_675815838146949120
675815954522198016,21772430,2015-12-12,3_675814928729509889
675815942463561728,330549193,2015-12-12,3_675758115942498304
675815940752322560,3093263329,2015-12-12,3_675815838146949120
675815933831680004,1294711250,2015-12-12,3_675815838146949120
675815925074042880,502190819,2015-12-12,3_675655200556892160
675815923857494016,15911740,2015-12-12,3_675749512170762240
675815923157213184,2230552924,2015-12-12,3_675806759966121984
675815914135232512,14740127,2015-12-12,3_675814928729509889
675815910498803712,203633629,2015-12-12,3_675750562487472128
675815909685088258,300422857,2015-12-12,3_675806759966121984
675815906057060356,2976493883,2015-12-12,3_675757087343951873
675815899497177088,4001515252,2015-12-12,3_675750562487472128
675815878894616576,2374469136,2015-12-12,3_675794811270623232
675815878726930432,502190819,2015-12-12,3_675747571751632896
675815866907365376,82355306,2015-12-12,3_675814747950968832
675815859529494528,50556545,2015-12-12,3_675747571751632896
675815855322742784,2826685503,2015-12-12,3_675040191879487491
675815842886610945,101330306,2015-12-12,3_675757087343951873
675815839883489280,502190819,2015-12-12,3_675750562487472128
675815839162114051,2320825110,2015-12-12,3_675815106983428096
675815838851670016,487118986,2015-12-12,3_675815838146949120
675815838293839876,2826685503,2015-12-12,3_675040191879487491
675815829032824834,361897685,2015-12-12,3_675753438765056000
675815824553345024,1443064442,2015-12-12,3_675812640342585344
675815823395696641,2826685503,2015-12-12,3_675040191879487491
675815821189386240,169906268,2015-12-12,3_675457632191324160
675815811047649285,53345856,2015-12-12,3_675753438765056000
675815788641693698,380632461,2015-12-12,3_675750834874032128
675815776532701184,100189549,2015-12-12,3_675815776373366786
675815750146330624,3473629217,2015-12-12,3_675813573877198849
675815731678863360,483268627,2015-12-12,3_675813573877198849
675815718068183041,153218852,2015-12-12,3_675770699550695424
675815716310769664,77210680,2015-12-12,3_675815326743789569
675815711718178816,15692923,2015-12-12,3_675815694748033026
675815708475990016,92937664,2015-12-12,3_675770699550695424
675815705535737856,216567113,2015-12-12,3_675457632191324160
675815703228862470,283127543,2015-12-12,3_675750834874032128
675815702503100417,2618037811,2015-12-12,3_675775268418674688
675815697730183168,21772430,2015-12-12,3_675775268418674688
675815688385265664,2152673555,2015-12-12,3_675771876791062529
675815679497478145,2737015671,2015-12-12,3_675815326743789569
675815672589471746,1684539102,2015-12-12,3_675659527719673856
675815665782161409,119339403,2015-12-12,3_675809992805584896
675815656009433089,1924274659,2015-12-12,3_675811985703981056
675815649998823424,4332050602,2015-12-12,3_675806844414255104
675815626364030976,16046979,2015-12-12,3_675075008172019712
675815617098813442,15821470,2015-12-12,3_675770699550695424
675815586258165760,53345856,2015-12-12,3_675798738531540992
675815573109006342,21772430,2015-12-12,3_675813573877198849
675815551462219781,151100637,2015-12-12,3_675745682129555460
675815549218201600,1595850853,2015-12-12,3_675775268418674688
675815518356439040,461382830,2015-12-12,3_675457632191324160
675815506646056961,4375662045,2015-12-12,3_675657934194515968
675815464832929792,1717493455,2015-12-12,3_675685809501159428
675815460990939136,447404731,2015-12-12,3_675813573877198849
675815459304943617,1063640718,2015-12-12,3_675811985703981056
675815448466857984,1428037075,2015-12-12,3_675815160175534082
675815435418402816,1230822594,2015-12-12,3_675815160175534082
675815434663419905,4375662045,2015-12-12,3_675633270466433024
675815428086702080,191463695,2015-12-12,3_672859400135049216
675815417676476417,369772178,2015-12-12,3_675745682129555460
675815412626563072,1410207673,2015-12-12,3_675768209568583680
675815404476850177,2553203457,2015-12-12,3_675744611286020096
675815390858092544,1410207673,2015-12-12,3_675768170561581056
675815368380805121,833958139,2015-12-12,3_675811985703981056
675815361229496320,77235640,2015-12-12,3_675770699550695424
675815352597639172,783944028,2015-12-12,3_675692940287717376
675815351947534337,4061259615,2015-12-12,3_675798518896836608
675815348806004744,14118138,2015-12-12,3_675744826000859136
675815327494742016,487118986,2015-12-12,3_675815326743789569
675815317239701506,442588177,2015-12-12,3_675804934168698881
675815311816265728,277050907,2015-12-12,3_675744611286020096
675815291394400256,884566020,2015-12-12,3_675753438765056000
675815280514207744,277050907,2015-12-12,3_675747571751632896
675815265897209856,493150762,2015-12-12,3_675673590184939520
675815259857362944,579091759,2015-12-12,3_675815160175534082
675815256514502656,16046979,2015-12-12,3_672859400135049216
675815226038755328,4256781189,2015-12-12,3_675638864170639360
675815220380573697,3332205963,2015-12-12,3_675778942142410754
675815210658197505,178492884,2015-12-12,3_675787432915152898
675815190731051009,2976493883,2015-12-12,3_675815106983428096
675815182338273280,82355306,2015-12-12,3_675815160175534082
675815171755892736,277050907,2015-12-12,3_675750562487472128
675815168589307904,391998235,2015-12-12,3_675812640342585344
675815164235640832,4061259615,2015-12-12,3_675809992805584896
675815163430334465,336983238,2015-12-12,3_675777917654310912
675815162612482048,2230552924,2015-12-12,3_675813573877198849
675815144660713472,4410661994,2015-12-12,3_675465239069003776
675815134363852800,49678509,2015-12-12,3_675815106983428096
675815134175055872,118381162,2015-12-12,3_675815106882707458
675815133432664064,1512869048,2015-12-12,3_675753438765056000
675815124955975680,4061259615,2015-12-12,3_675811516411682817
675815110477246465,4061259615,2015-12-12,3_675811985703981056
675815069507330048,2645456404,2015-12-12,3_675787432915152898
675815065631748096,451377355,2015-12-12,3_675747565338521600
675815064323100673,74508903,2015-12-12,3_675775490939031552
675815058149146624,546727433,2015-12-12,3_675814928729509889
675815031737593856,1420706425,2015-12-12,3_675776532174999552
675815023323648000,224445380,2015-12-12,3_675750562487472128
675815015778271232,18856976,2015-12-12,3_675655200556892160
675815007985131522,2467720274,2015-12-12,3_675804934168698881
675815000741691393,97245944,2015-12-12,3_675775268418674688
675814999076532225,968080993,2015-12-12,3_675814998850052096
675814992818651141,18856976,2015-12-12,3_675744611286020096
675814972677627904,18856976,2015-12-12,3_675747571751632896
675814949172748289,18856976,2015-12-12,3_675750562487472128
675814948635697152,307274218,2015-12-12,3_675814220085207040
675814931716055040,18856976,2015-12-12,3_675758115942498304
675814930621288449,72301696,2015-12-12,3_675814928599552000
675814930621288449,72301696,2015-12-12,3_675814930113630208
675814929409122305,400334965,2015-12-12,3_675814928729509889
675814911566573569,2488288530,2015-12-12,3_675666667649810432
675814877470961665,240995411,2015-12-12,3_675733216905555968
675814865198559232,73783304,2015-12-12,3_675798584311222274
675814862396768260,125534265,2015-12-12,3_675814861851365377
675814847934689280,407976756,2015-12-12,3_675744826000859136
675814800891375617,240995411,2015-12-12,3_675741424948760577
675814778451959809,280487979,2015-12-12,3_675755392270471168
675814764468137986,2976289251,2015-12-12,3_675811985703981056
675814758369636352,1230822594,2015-12-12,3_675814747950968832
675814751134425088,16247751,2015-12-12,3_675794099866378240
675814726044119041,125534265,2015-12-12,3_675814725389713408
675814722206310401,264451340,2015-12-12,3_675748813496172545
675814707408842752,2822858979,2015-12-12,3_675804934168698881
675814664467558401,81580927,2015-12-12,3_675744611286020096
675814663578341376,16247751,2015-12-12,3_675794126701502464
675814659245535232,3133701427,2015-12-12,3_675642512753717248
675814656041222144,250717359,2015-12-12,3_675813573877198849
675814635015028737,97950902,2015-12-12,3_675753438765056000
675814628912271360,90541829,2015-12-12,3_675777917654310912
675814622155382784,437180887,2015-12-12,3_675798738531540992
675814605856358401,2326702317,2015-12-12,3_675770699550695424
675814601653657600,411287111,2015-12-12,3_675770699550695424
675814577981030400,1894806470,2015-12-12,3_675724928163954688
675814565926584321,3311994862,2015-12-12,3_675813573877198849
675814555272896512,166794157,2015-12-12,3_675813076227215360
675814554660564992,3234472723,2015-12-12,3_675745192817917952
675814534234394625,323310014,2015-12-12,3_675782409376370690
675814526533681152,264451340,2015-12-12,3_672859400135049216
675814512042332160,865464324,2015-12-12,3_675724589608083456
675814507046936576,14193758,2015-12-12,3_675745682129555460
675814506874978308,887365500,2015-12-12,3_675765002847023104
675814502714200064,339532820,2015-12-12,3_675813584979501056
675814483156045824,3133701427,2015-12-12,3_675745682129555460
675814478395650048,429998938,2015-12-12,3_675696723503673344
675814478395650048,429998938,2015-12-12,3_675696723491086336
675814478395650048,429998938,2015-12-12,3_675696723495260161
675814478395650048,429998938,2015-12-12,3_675696723499462656
675814470241804288,2450621492,2015-12-12,3_675329875486613504
675814462109151232,856059444,2015-12-12,3_675813573877198849
675814461161123840,3406088807,2015-12-12,3_675812640342585344
675814459579998208,83819956,2015-12-12,3_675813584979501056
675814450704855040,262871846,2015-12-12,3_675812640342585344
675814444421808128,234472081,2015-12-12,3_675748406820737025
675814408547909632,865464324,2015-12-12,3_675734589969711104
675814404924047364,264451340,2015-12-12,3_675075008172019712
675814399639089153,1240566366,2015-12-12,3_675747571751632896
675814398431207424,2827802272,2015-12-12,3_675744826000859136
675814397063913472,3439213258,2015-12-12,3_675750562487472128
675814388159254528,22277706,2015-12-12,3_675744826000859136
675814382635479041,3434472154,2015-12-12,3_675813185287561216
675814379816927232,865464324,2015-12-12,3_675741404145037313
675814370237136896,2752236956,2015-12-12,3_675809229681401856
675814370094485504,1224374936,2015-12-12,3_675813584979501056
675814368643272704,153041661,2015-12-12,3_675813584979501056
675814366558576640,627055000,2015-12-12,3_675745682129555460
675814363312349184,865464324,2015-12-12,3_675744826000859136
675814359445184512,59083291,2015-12-12,3_675744611286020096
675814341791391744,407255112,2015-12-12,3_675748710089940992
675814331871797248,865464324,2015-12-12,3_675745486842671104
675814304365572098,94794822,2015-12-12,3_675811985703981056
675814302130044928,789300698,2015-12-12,3_675706920045555713
675814290759270406,817427904,2015-12-12,3_675775268418674688
675814233423159296,393478426,2015-12-12,3_675813573877198849
675814220232040453,330826792,2015-12-12,3_675814220085207040
675814216327110656,865464324,2015-12-12,3_675753438765056000
675814190771265536,94794822,2015-12-12,3_675811516411682817
675814189663977473,427362005,2015-12-12,3_675747571751632896
675814189248696320,580013008,2015-12-12,3_675744826000859136
675814177311744000,318677850,2015-12-12,3_675813076227215360
675814160442200064,865464324,2015-12-12,3_675758115942498304
675814137021132800,39508046,2015-12-12,3_675745416701485056
675814127001075712,228009845,2015-12-12,3_675813584979501056
675814115399593984,491510475,2015-12-12,3_675775268418674688
675814110731354113,45638976,2015-12-12,3_675770699550695424
675814106096603136,248512451,2015-12-12,3_675787432915152898
675814076778459136,450651413,2015-12-12,3_675744123043880960
675814076140937217,574416256,2015-12-12,3_675813573877198849
675814067353841664,2682180446,2015-12-12,3_675767061080088580
675814064820510720,81197705,2015-12-12,3_675798584311222274
675814053072273408,292434672,2015-12-12,3_675813573877198849
675814048760336384,37496820,2015-12-12,3_675724589608083456
675814041605029888,3327279358,2015-12-12,3_675813573877198849
675814041319788544,1030900315,2015-12-12,3_675770699550695424
675814012915949568,382593488,2015-12-12,3_675813573877198849
675813996767920128,863268954,2015-12-12,3_675764751432032256
675813982737989632,123721507,2015-12-12,3_675798584311222274
675813967109840896,2344022562,2015-12-12,3_675813966967209984
675813967109840896,2344022562,2015-12-12,3_675813573877198849
675813960394739712,2344022562,2015-12-12,3_675813960323502081
675813960193544193,1566019675,2015-12-12,3_675812640342585344
675813959518265344,318677850,2015-12-12,3_675813584979501056
675813928463634435,865464324,2015-12-12,3_675764751432032256
675813927457046528,2366239886,2015-12-12,3_675798738531540992
675813924655251456,21215397,2015-12-12,3_675640229282250753
675813880686186496,793062708,2015-12-12,3_675209135634440192
675813879495004160,29557660,2015-12-12,3_675756444780797956
675813879495004160,29557660,2015-12-12,3_675756447775330304
675813879163785216,3357067979,2015-12-12,3_675744826000859136
675813858725011456,387866794,2015-12-12,3_675747565338521600
675813858469126146,47358244,2015-12-12,3_675329875486613504
675813856178913280,244650352,2015-12-12,3_675642512753717248
675813851884036096,2411086663,2015-12-12,3_675723699862036481
675813796976398336,2244608011,2015-12-12,3_675757087343951873
675813776055246848,199245682,2015-12-12,3_675679051340623872
675813774834708480,1423742148,2015-12-12,3_675753438765056000
675813768983523328,2910149688,2015-12-12,3_675753438765056000
675813767272407040,2519065502,2015-12-12,3_675745192817917952
675813747311661056,310295474,2015-12-12,3_675813076227215360
675813741078908928,3452756296,2015-12-12,3_675659527719673856
675813738998558724,326744855,2015-12-12,3_675813573877198849
675813725878792192,3177496276,2015-12-12,3_675757087343951873
675813721927753728,202313343,2015-12-12,3_675813721663500289
675813709911105537,480493156,2015-12-12,3_675809229681401856
675813706706522112,17086167,2015-12-12,3_675750562487472128
675813700520030210,2526823459,2015-12-12,3_675798518896836608
675813696313118722,2738965617,2015-12-12,3_675750562487472128
675813694861783041,2910149688,2015-12-12,3_675747571751632896
675813689652547584,809012353,2015-12-12,3_675813689061167104
675813685789593600,2570831198,2015-12-12,3_675770699550695424
675813681544974341,563615109,2015-12-12,3_675813573877198849
675813676339851264,2738965617,2015-12-12,3_675758115942498304
675813671306715137,23437668,2015-12-12,3_675745883649146880
675813668290961410,3357067979,2015-12-12,3_675753438765056000
675813642231816192,128621134,2015-12-12,3_675775268418674688
